imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.06321340302085536, 0.005571771269063261, -0.06319393586237429, 2.4406479842778234e-15, -2.9757405565697392e-08, -8.201817120412071e-08, -1.9997007372203104, -0.5000010525391676, -1.9999055774631727, -0.5000010563432988, 614413000000, 
-0.08349080917158044, 0.002564014325020847, -0.08347055215260886, 4.92658658665982e-13, -5.500553243984775e-06, -8.956529221942126e-08, -1.9997001001021544, -0.500001052529124, -1.9999055438170616, -0.5000010562961512, 614514000000, 
-0.057407112337981125, -0.036013900690649386, -0.05743312294124954, -7.782765812546379e-13, -5.82822702991162e-06, 1.335357351833358e-07, -1.9996998108367796, -0.5000010525245663, -1.9999055683472526, -0.5000010563851768, 614609000000, 
-0.03987284918278089, -0.004944057911540361, -0.03989037385825325, 1.5819421761379093e-13, -3.392873566644e-06, -4.6625438439271375e-08, -1.9996998231829926, -0.5000010525247607, -1.9999055397783296, -0.5000010563238273, 614705000000, 
-0.06087221266854126, -0.007883639997825721, -0.060851272296124984, 5.1927988377894434e-14, -1.0666597822783785e-06, -4.8682803308639404e-08, -1.999699766449761, -0.5000010525238665, -1.9999055540438173, -0.5000010564055335, 614806000000, 
-0.05328057844574328, 0.0327210872675533, -0.05328813340676874, 1.489766233195573e-13, -1.7227246517292558e-06, -8.64773271631168e-08, -1.9996992440859882, -0.5000010525156363, -1.9999055617106187, -0.5000010564143332, 614907000000, 
-0.035139948836504065, -0.016520231944378756, -0.03515806029585386, 5.926541582783426e-14, -1.5833878022446235e-06, -3.742950131598786e-08, -1.9996988936107565, -0.5000010525101161, -1.9999055317055263, -0.5000010563643712, 615002000000, 
-0.055185576136491915, -0.004289585383978743, -0.05516558822645316, -4.337841801970028e-14, 7.239429154677103e-07, -5.99196664445224e-08, -1.9996987012543563, -0.5000010525070879, -1.999905506622776, -0.5000010564313907, 615092000000, 
-0.05671476038816868, 0.00907138893524555, -0.05671321376264484, 2.372662095463874e-13, -3.2318735563923937e-06, -7.341444688548949e-08, -1.999698083581174, -0.5000010524973667, -1.9999055567766724, -0.5000010563717255, 615194000000, 
-0.057465459474463174, 0.00535108219833258, -0.057464708157638246, 1.2603801152359843e-13, -1.7491498467440622e-06, -7.205672616226142e-08, -1.9996978351541839, -0.5000010524934583, -1.9999055382759336, -0.5000010564534203, 615291000000, 
-0.038489640612013626, -0.018991725888485442, -0.03850857724399438, 2.2303896090925672e-14, -8.497445137378018e-07, -2.624776709980359e-08, -1.999697429476095, -0.5000010524870789, -1.9999054837905033, -0.5000010564650766, 615387000000, 
-0.0592280393786991, -0.03292613464511134, -0.059207360875361575, 5.223429359931175e-14, -1.3329876605741413e-06, -3.9185879317752666e-08, -1.9996971357295745, -0.500001052482462, -1.9999055053163377, -0.5000010564804733, 615483000000, 
-0.0625888801286788, 0.003858555365463554, -0.06258550476406739, 2.343613601221284e-13, -2.998668395297159e-06, -7.815514395979216e-08, -1.999696675945803, -0.5000010524752364, -1.999905532498798, -0.5000010564357199, 615579000000, 
